sample_index,clean_signal,noisy_signal,filtered_signal
2727,1945.0,1918.0,1815.0054218427981
2728,1844.0,2246.0,2145.689162806225
2729,1746.0,2169.0,2467.15841630564
2730,1653.0,2212.0,2260.761139590368
2731,1566.0,1560.0,1835.704496523149
2732,1487.0,1991.0,1869.4051078309185
2733,1416.0,1464.0,1871.962349831547
2734,1356.0,1281.0,1508.8133067947804
2735,1306.0,1040.0,1152.4901077463453
2736,1269.0,2559.0,2350.9080192911597
2737,1243.0,1504.0,1937.7811491756624
2738,1230.0,1411.0,1649.3486972489625
2739,1230.0,1141.0,1250.404134588751
2740,1243.0,1223.0,1181.9434626712962
2741,1269.0,746.0,1107.8412510216071
2742,1306.0,1802.0,1492.900579460872
2743,1356.0,1966.0,1864.794226610501
2744,1416.0,1537.0,1776.2729427110867
2745,1487.0,2106.0,1938.399599929798
2746,1566.0,1531.0,1702.4653333443741
2747,1653.0,2044.0,1774.1306799187405
2748,1746.0,1461.0,1585.711981954743
2749,1844.0,1598.0,1471.7575512457477
2750,1945.0,2137.0,1700.366187248156
2751,2047.0,2099.0,2129.348656345499
2752,2150.0,2347.0,2275.233073482006
2753,2251.0,3545.0,3094.4477248783305
2754,2349.0,1724.0,2567.7293248836654
2755,2442.0,2925.0,2470.6787294337887
2756,2529.0,519.0,1467.8319272179358
2757,2608.0,2129.0,1344.7221015207322
2758,2679.0,2949.0,2347.100049471127
2759,2739.0,3308.0,3260.3511253743145
2760,2789.0,2516.0,2933.2302281070406
2761,2826.0,2948.0,2621.9008293861975
2762,2852.0,2761.0,2872.5052524017633
2763,2865.0,2429.0,2449.986824368214
2764,2865.0,2724.0,2568.353408701855
2765,2852.0,3252.0,2867.202700938464
2766,2826.0,2773.0,2952.011347333957
2767,2789.0,2417.0,2650.938547186336
2768,2739.0,3101.0,2775.0978345195285
2769,2679.0,2354.0,2675.4600417089346
2770,2608.0,2346.0,2460.70065967115
2771,2529.0,1658.0,1969.2228917163231
2772,2442.0,2631.0,2358.8253010714675
2773,2349.0,2563.0,2663.206597252325
2774,2251.0,1920.0,2464.857230057388
2775,2150.0,1900.0,1982.5241790651764
2776,2048.0,1771.0,1828.6501797769072
2777,1945.0,1452.0,1816.8520010657473
2778,1844.0,2099.0,1868.541426235948
2779,1746.0,1825.0,2026.0461995171297
2780,1653.0,1733.0,1842.917189343098
2781,1566.0,1212.0,1580.5085039471528
2782,1487.0,2768.0,2278.586325872545
2783,1416.0,1312.0,1689.6902853892982
2784,1356.0,1272.0,1428.0956136217337
2785,1306.0,867.0,960.785708023733
2786,1269.0,1704.0,1435.1711800140388
2787,1243.0,1536.0,1763.017747729827
2788,1230.0,3425.0,2767.7447818087403
2789,1230.0,1214.0,2266.0564723889383
2790,1243.0,4095.0,2920.881623360032
2791,1269.0,1292.0,2500.2533084612464
2792,1306.0,1402.0,1374.3992335219166
2793,1356.0,1671.0,1195.749246094017
2794,1416.0,1260.0,1329.682865774493
2795,1487.0,1262.0,1419.1322972609619
2796,1566.0,1401.0,1338.1005617012604
2797,1653.0,1708.0,1886.2158994912534
2798,1746.0,1886.0,1782.0185974156864
2799,1844.0,1496.0,2047.560292968879
2800,1945.0,2131.0,2031.9830059914427
2801,2048.0,1963.0,1940.0430253075976
2802,2150.0,2488.0,2311.461921069136
2803,2251.0,3476.0,3233.636789133308
2804,2349.0,2715.0,2905.220890719622
2805,2442.0,2180.0,2297.821246341256
2806,2529.0,36.0,877.2467102605049
2807,2608.0,3311.0,2637.6324416051048
2808,2679.0,2554.0,2751.7634422082947
2809,2739.0,2629.0,2874.6643455731905
2810,2789.0,2155.0,2245.1679063811725
2811,2826.0,2932.0,2490.423241523458
2812,2852.0,3409.0,3307.6332382870955
2813,2865.0,2993.0,3233.7936413404213
2814,2865.0,3040.0,2870.7573922378515
2815,2852.0,2171.0,2083.8925506385767
2816,2826.0,3197.0,2894.3126676186625
2817,2789.0,2944.0,2967.256110902716
2818,2739.0,1041.0,2059.867220985543
2819,2679.0,2633.0,2213.531179441022
2820,2608.0,3189.0,2866.070428811155
2821,2529.0,2308.0,3019.4349855526516
2822,2442.0,2621.0,2570.4312830643703
2823,2349.0,2400.0,2444.246088799153
2824,2251.0,2352.0,2385.3827161886857
2825,2150.0,2517.0,2552.75940154052
2826,2047.0,2014.0,2298.670464496905
2827,1945.0,1946.0,1814.1787986490876
2828,1844.0,1595.0,1821.6666517077601
2829,1746.0,2141.0,2075.278059978753
2830,1653.0,1504.0,1737.790571300474
2831,1566.0,0.0,952.1762452937387
2832,1487.0,1338.0,809.2670300602834
2833,1416.0,2100.0,1821.4169608861055
2834,1356.0,1105.0,1958.8397847229744
2835,1306.0,1786.0,1589.7262381348605
2836,1269.0,1135.0,1403.2655084948785
2837,1243.0,1164.0,1255.4947362523687
2838,1230.0,1550.0,1437.756768642586
2839,1230.0,3119.0,2298.2694018677084
2840,1243.0,1501.0,2100.1152260032923
2841,1269.0,889.0,1206.2417435636632
2842,1306.0,2304.0,1467.4923230760264
2843,1356.0,2882.0,2454.3658668111634
2844,1416.0,1307.0,2204.1697773784263
2845,1487.0,1425.0,1221.6428522495253
2846,1566.0,1751.0,1345.9493335934792
2847,1653.0,1332.0,1600.742053197101
2848,1746.0,2638.0,2236.200737396485
2849,1844.0,1796.0,2101.8873480154516
2850,1945.0,2035.0,1892.1202498229518
2851,2047.0,1856.0,1917.6241597903047
2852,2150.0,2285.0,2183.7562366816483
2853,2251.0,2998.0,2523.2047479612997
2854,2349.0,1138.0,1951.0353358618909
2855,2442.0,3054.0,2329.4276509674874
2856,2529.0,3312.0,2874.1636011101727
2857,2608.0,2134.0,2885.9625690087532
2858,2679.0,3247.0,2713.1931115909297
2859,2739.0,2606.0,2643.617445077168
2860,2789.0,2347.0,2448.4884746463413
2861,2826.0,2003.0,2064.281682837004
2862,2852.0,3120.0,2587.166073335571
2863,2865.0,3080.0,2889.2676942211833
2864,2865.0,2734.0,3046.4752181256886
2865,2852.0,2459.0,2634.3103219633917
2866,2826.0,3287.0,2737.1608824161863
2867,2789.0,2181.0,2490.409882887454
2868,2739.0,2785.0,2524.7765136836333
2869,2679.0,3002.0,2735.070634003211
2870,2608.0,2580.0,2744.666113190042
2871,2529.0,2152.0,2468.7410808243862
2872,2442.0,2565.0,2379.8736680062148
2873,2349.0,1874.0,2247.9487500336613
2874,2251.0,2035.0,2044.9067646015026
2875,2150.0,2122.0,2199.3099294088893
2876,2048.0,2168.0,2197.9030821957517
2877,1945.0,1330.0,1901.8974723720924
2878,1844.0,1957.0,1813.4427681498
2879,1746.0,1756.0,1918.5670065493537
2880,1653.0,1686.0,1857.817412997572
2881,1566.0,1564.0,1737.8625846421198
2882,1487.0,970.0,1292.6129537353097
2883,1416.0,1746.0,1567.6137438213218
2884,1356.0,1504.0,1691.2535621996506
2885,1306.0,839.0,1354.7844925322008
2886,1269.0,1130.0,980.072767541661
2887,1243.0,1332.0,1288.0639666694208
2888,1230.0,1455.0,1530.4806529459577
2889,1230.0,1406.0,1517.494822848981
2890,1243.0,1526.0,1492.9166808284308
2891,1269.0,1863.0,1626.8778403139527
2892,1306.0,1285.0,1372.054085209949
2893,1356.0,1337.0,1315.525166449336
2894,1416.0,1698.0,1546.592627387123
2895,1487.0,1257.0,1438.0978524736286
2896,1566.0,1592.0,1446.0854469824453
2897,1653.0,1401.0,1450.4970530142177
2898,1746.0,1742.0,1596.7547286577458
2899,1844.0,2545.0,2202.9760082604143
2900,1945.0,1722.0,1921.0922699654884
2901,2047.0,2610.0,2232.9484657022463
2902,2150.0,2365.0,2256.593024797647
2903,2251.0,2683.0,2480.0516692727306
2904,2349.0,2778.0,2516.009723977308
2905,2442.0,2447.0,2450.609199896958
2906,2529.0,2993.0,2809.2484972972297
2907,2608.0,3089.0,2842.4262698306557
2908,2679.0,2590.0,2825.9616631816116
2909,2739.0,2726.0,2489.114039970968
2910,2789.0,3381.0,3078.4466807561635
2911,2826.0,4095.0,3807.5917404807738
2912,2852.0,0.0,2018.1571897756296
2913,2865.0,2725.0,1805.7908328911797
2914,2865.0,3261.0,2890.5384899852897
2915,2852.0,3191.0,3606.505280208477
2916,2826.0,3008.0,3201.7413320185346
2917,2789.0,2558.0,2614.4013726326693
2918,2739.0,2350.0,2394.1873914154007
2919,2679.0,2708.0,2608.283473727642
2920,2608.0,2237.0,2680.840753788808
2921,2529.0,2565.0,2084.0763332593565
2922,2442.0,2362.0,2482.705297999302
2923,2349.0,3441.0,3228.9327517593547
2924,2251.0,2822.0,3189.912653944565
2925,2150.0,2702.0,2845.7744037694292
2926,2048.0,1709.0,2100.4645682264163
2927,1945.0,1677.0,1654.563403439181
2928,1844.0,4095.0,3597.3090543776816
2929,1746.0,1422.0,2055.8236340995177
2930,1653.0,1820.0,1854.553209415528
2931,1566.0,1693.0,1550.062975283885
2932,1487.0,1235.0,1759.0025818306303
2933,1416.0,1350.0,1541.513568237082
2934,1356.0,3721.0,2802.313805378809
2935,1306.0,1107.0,2435.269296894752
2936,1269.0,1196.0,1322.3984643301787
2937,1243.0,906.0,1120.729865879643
2938,1230.0,1218.0,1088.6607180014794
2939,1230.0,1295.0,1419.8384790867065
2940,1243.0,784.0,1114.5265387312522
2941,1269.0,1682.0,1274.0465389702817
2942,1306.0,1030.0,1349.7971987065664
2943,1356.0,1209.0,1550.4700294678257
2944,1416.0,1186.0,1120.9979782583148
2945,1487.0,1892.0,1618.834599288403
2946,1566.0,1304.0,1544.5112490815272
2947,1653.0,1644.0,1476.3584439809792
2948,1746.0,1844.0,1638.8195664931998
2949,1844.0,2051.0,1836.2057675976455
2950,1945.0,2643.0,2324.6796596673958
2951,2047.0,2629.0,2448.582579568966
2952,2150.0,1391.0,1871.2938652159667
2953,2251.0,932.0,999.816593442786
2954,2349.0,2211.0,1531.8606041254793
2955,2442.0,2222.0,2162.8410468774982
2956,2529.0,2881.0,2644.313435062354
2957,2608.0,2594.0,2649.6005801981014
2958,2679.0,2832.0,2672.533843072602
2959,2739.0,2820.0,2784.064293810721
2960,2789.0,2960.0,2856.3640004969748
2961,2826.0,2646.0,2560.722042940604
2962,2852.0,2809.0,2651.7195430034817
2963,2865.0,2625.0,2596.914748654016
2964,2865.0,3574.0,3409.124098027726
2965,2852.0,2447.0,2687.0978067368856
2966,2826.0,2891.0,2721.901362493327
2967,2789.0,3346.0,3027.142384170931
2968,2739.0,2113.0,2422.809647047742
2969,2679.0,2731.0,2499.771565471419
2970,2608.0,2570.0,2538.154411034908
2971,2529.0,2877.0,2830.4179166497665
2972,2442.0,2397.0,2648.688514052621
2973,2349.0,2659.0,2665.049859527869
2974,2251.0,2004.0,2290.2609647856475
2975,2150.0,2277.0,2241.9878836571597
2976,2047.0,3009.0,2748.9483412706754
2977,1945.0,2070.0,2446.9435895885663
2978,1844.0,2239.0,2269.934748434663
2979,1746.0,1574.0,1856.0732731248302
2980,1653.0,2338.0,2097.8534111640492
2981,1566.0,1965.0,2186.309408058873
2982,1487.0,1396.0,1835.6561145804694
2983,1416.0,1526.0,1478.3928127338636
2984,1356.0,887.0,1275.826804742843
2985,1306.0,1126.0,1300.218038704026
2986,1269.0,2767.0,2298.899077633599
2987,1243.0,870.0,1957.0293632217933
2988,1230.0,1172.0,1176.6445631722363
2989,1230.0,825.0,951.0468927887389
2990,1243.0,1511.0,1314.0067051866874
2991,1269.0,1347.0,1493.2421641168737
2992,1306.0,119.0,806.1674114575321
2993,1356.0,676.0,398.517162834651
2994,1416.0,1469.0,1050.0074933427854
2995,1487.0,288.0,1239.981200784007
2996,1566.0,1404.0,922.0768290095425
2997,1653.0,1682.0,1444.3546143228148
2998,1746.0,1672.0,1735.0510588256284
2999,1844.0,1967.0,1837.3356100987637
3000,1945.0,2126.0,1908.808940541655
3001,2047.0,3204.0,2818.3687626552223
3002,2150.0,2181.0,2412.845248253766
3003,2251.0,2220.0,2087.2949852725255
3004,2349.0,2330.0,1843.7125696562643
3005,2442.0,1936.0,1978.0291390064895
3006,2529.0,2254.0,2045.7533777295432
3007,2608.0,2451.0,2236.3246599079557
3008,2679.0,2182.0,2308.4686624787078
3009,2739.0,2438.0,2309.8445275743156
3010,2789.0,2996.0,2799.8512494275337
3011,2826.0,2401.0,2620.8646554685747
3012,2852.0,2330.0,2346.5713346723587
3013,2865.0,2829.0,2474.4882519527146
3014,2865.0,2715.0,2675.131528630653
3015,2852.0,2957.0,2825.2171153500935
3016,2826.0,2582.0,2690.676636430441
3017,2789.0,2646.0,2537.2041251678406
3018,2739.0,2105.0,2318.1895849410985
3019,2679.0,2097.0,2179.5603431573522
3020,2608.0,3010.0,2760.523821223221
3021,2529.0,2283.0,2505.001122423315
3022,2442.0,2022.0,2299.853783242048
3023,2349.0,2548.0,2325.700671817959
3024,2251.0,2659.0,2673.2377799911924
3025,2150.0,2266.0,2555.325922766265
3026,2048.0,1662.0,1982.064218289289
3027,1945.0,1373.0,1475.5758458635548
3028,1844.0,2299.0,2018.3103360322093
3029,1746.0,1381.0,1786.2562037068367
3030,1653.0,1268.0,1502.8415951449401
3031,1566.0,1599.0,1437.698493673167
3032,1487.0,1146.0,1550.703908855003
3033,1416.0,1848.0,1747.0032725788933
3034,1356.0,1610.0,1800.206100709132
3035,1306.0,1444.0,1605.770791161541
3036,1269.0,931.0,1160.1179817606817
3037,1243.0,1365.0,1250.877605444627
3038,1230.0,1759.0,1551.789299755517
3039,1230.0,851.0,1339.810013593604
3040,1243.0,942.0,972.5250637980633
3041,1269.0,3463.0,3175.6462077163314
3042,1306.0,1860.0,2350.997681580823
3043,1356.0,1289.0,1703.4575552406511
3044,1416.0,4095.0,3471.500133495326
3045,1487.0,1734.0,2634.779111322361
3046,1566.0,1631.0,1783.0834334075953
3047,1653.0,2109.0,1502.9675410500458
3048,1746.0,1163.0,1428.4160383131539
3049,1844.0,2467.0,1842.0561006339424
3050,1945.0,2113.0,2431.3993699479706
3051,2048.0,1982.0,2157.6199689828054
3052,2150.0,2192.0,1946.4638764960396
3053,2251.0,2590.0,2624.2006991738767
3054,2349.0,4045.0,3834.282046146952
3055,2442.0,2623.0,3158.5561711069836
3056,2529.0,2398.0,2449.750574104712
3057,2608.0,2702.0,2146.659840442224
3058,2679.0,2804.0,2677.870207906124
3059,2739.0,1344.0,2057.807061029051
3060,2789.0,3023.0,2506.618055080959
3061,2826.0,2986.0,2877.1726938457914
3062,2852.0,2626.0,2990.5194366921696
3063,2865.0,2795.0,2890.3701822954317
3064,2865.0,3093.0,2834.038926727315
3065,2852.0,2511.0,2758.0075504787874
3066,2826.0,3214.0,2853.1092088457835
3067,2789.0,2634.0,2843.2192655718177
3068,2739.0,922.0,1658.0893766874592
3069,2679.0,2832.0,2431.3113717033702
3070,2608.0,3039.0,2919.1015477165734
3071,2529.0,3549.0,3519.300684281285
3072,2442.0,2276.0,2794.4505128455726
3073,2349.0,2286.0,2290.1967466015217
3074,2251.0,2692.0,2373.5684456404074
3075,2150.0,2109.0,2266.065958246058
3076,2047.0,2241.0,2250.6598593125946
3077,1945.0,1826.0,1770.5825725464908
3078,1844.0,2185.0,2139.652656435674
3079,1746.0,1519.0,2007.6496237657861
3080,1653.0,1789.0,1922.2953347392577
3081,1566.0,1265.0,1571.9741164902807
3082,1487.0,1456.0,1505.616658728141
3083,1416.0,1773.0,1775.8125280888155
3084,1356.0,1101.0,1554.2085977281251
3085,1306.0,0.0,730.3602418456557
3086,1269.0,1750.0,1567.6201233196136
3087,1243.0,479.0,1239.4742539118715
3088,1230.0,1608.0,1439.411880717105
3089,1230.0,1542.0,1557.593948750921
3090,1243.0,1166.0,1425.7008205376303
3091,1269.0,1232.0,1239.6316653012736
3092,1306.0,952.0,1102.7131777720538
3093,1356.0,2523.0,1720.6629545517817
3094,1416.0,1050.0,1515.4506104545035
3095,1487.0,1391.0,1369.2284800990421
3096,1566.0,0.0,435.3467368385799
3097,1653.0,2170.0,1681.915113521133
3098,1746.0,1343.0,1747.9845387592095
3099,1844.0,1578.0,1614.794393721382
3100,1945.0,1539.0,1451.6509245097434
3101,2047.0,1785.0,1551.4399772231402
3102,2150.0,2499.0,2280.590850611693
3103,2251.0,2391.0,2309.9760859351018
3104,2349.0,1716.0,1961.2299138603744
3105,2442.0,2740.0,2599.8007950569277
3106,2529.0,2805.0,2668.8930903224787
3107,2608.0,2900.0,2760.987155148256
3108,2679.0,2896.0,2700.233571956686
3109,2739.0,2932.0,2762.221805475796
3110,2789.0,2799.0,2687.459446270042
3111,2826.0,3461.0,3267.6275371761153
3112,2852.0,3033.0,3122.0945100350923
3113,2865.0,3531.0,3121.7099994091923
3114,2865.0,2789.0,3038.1226308111236
3115,2852.0,2554.0,2648.7192232764323
3116,2826.0,2588.0,2514.785148330312
3117,2789.0,2294.0,2455.7370077723044
3118,2739.0,3364.0,2969.7916739142015
3119,2679.0,2419.0,2815.2784180577282
3120,2608.0,2636.0,2733.65893149704
3121,2529.0,2233.0,2417.616909672126
3122,2442.0,1625.0,2098.8781717757665
3123,2349.0,2781.0,2379.9442711938796
3124,2251.0,2431.0,2613.3135383653002
3125,2150.0,1581.0,2176.028748132201
3126,2048.0,2029.0,1800.5174541391566
3127,1945.0,1405.0,1842.1270917023917
3128,1844.0,1628.0,1686.0683276416855
3129,1746.0,2006.0,1927.5433632323081
3130,1653.0,2011.0,2108.3844442769705
3131,1566.0,1861.0,1954.6107961808757
3132,1487.0,33.0,330.8701827447866
3133,1416.0,856.0,590.9618991443557
3134,1356.0,1553.0,1367.818222569486
3135,1306.0,1480.0,1775.7836169854645
3136,1269.0,1816.0,1763.6370081495272
3137,1243.0,2163.0,1964.4773619333987
3138,1230.0,1310.0,1813.0429041895977
3139,1230.0,1192.0,1302.5621647231112
3140,1243.0,1111.0,1092.3506326309598
3141,1269.0,916.0,835.6473687678383
3142,1306.0,1180.0,1036.1738149211162
3143,1356.0,520.0,919.2150134767378
3144,1416.0,1190.0,989.160862707479
3145,1487.0,1663.0,1520.3509830558653
3146,1566.0,1606.0,1835.1965990463664
3147,1653.0,924.0,1290.1207998947875
3148,1746.0,1500.0,1198.5698820889859
3149,1844.0,2131.0,1713.3120046984648
3150,1945.0,1933.0,1979.0445830185874
3151,2047.0,2701.0,2234.5441303925436
3152,2150.0,1550.0,1838.614036957946
3153,2251.0,2275.0,1827.055306938612
3154,2349.0,1991.0,1956.4068894791988
3155,2442.0,2536.0,2224.7919343959493
3156,2529.0,2917.0,2518.538665328876
3157,2608.0,2122.0,2397.441561807918
3158,2679.0,2298.0,2176.077828690273
3159,2739.0,3021.0,2497.0089183363725
3160,2789.0,3097.0,3094.806017132609
3161,2826.0,2746.0,2800.294093452514
3162,2852.0,2935.0,2712.2818428002606
3163,2865.0,2743.0,2669.004726642028
3164,2865.0,3626.0,3426.8276895521435
3165,2852.0,46.0,1815.587130515899
3166,2826.0,3072.0,2514.0866213409827
3167,2789.0,2992.0,2789.5843745648735
3168,2739.0,2737.0,3260.1972191145987
3169,2679.0,3254.0,3085.958770705042
3170,2608.0,2281.0,2632.5643231524687
3171,2529.0,2732.0,2564.284261964896
3172,2442.0,2305.0,2443.2521562108923
3173,2349.0,2447.0,2578.353284001095
3174,2251.0,2775.0,2249.093814861741
3175,2150.0,2214.0,2586.8005172853477
3176,2048.0,1063.0,1779.614646561637
3177,1945.0,1871.0,1672.370783224605
3178,1844.0,1322.0,1749.9217877475994
3179,1746.0,3004.0,2840.881962651174
3180,1653.0,1787.0,2404.5130950612056
3181,1566.0,1279.0,1705.9813449568337
3182,1487.0,1504.0,1389.9715337170219
3183,1416.0,2693.0,2195.272245643739
3184,1356.0,734.0,1833.9844177573004
3185,1306.0,1340.0,1036.410688119042
3186,1269.0,1187.0,1156.0852626752126
3187,1243.0,870.0,1131.781979866877
3188,1230.0,648.0,1066.6906522629354
3189,1230.0,1354.0,1086.2309020141663
3190,1243.0,1174.0,1314.3916605279114
3191,1269.0,663.0,1075.4248715202093
3192,1306.0,1625.0,1342.900748880272
3193,1356.0,1977.0,1691.5181807625827
3194,1416.0,1081.0,1352.5205074229216
3195,1487.0,3499.0,2859.7216307135814
3196,1566.0,1954.0,2434.8315171607665
3197,1653.0,1666.0,1768.512549283704
3198,1746.0,1422.0,1254.2105063364095
3199,1844.0,773.0,931.2622889207303
3200,1945.0,1843.0,1249.4460031197925
3201,2047.0,1454.0,1659.620981629565
3202,2150.0,2790.0,2301.0265756461145
3203,2251.0,2236.0,2364.3142701865813
3204,2349.0,2253.0,2509.4788278770525
3205,2442.0,2954.0,2477.3412918279046
3206,2529.0,2655.0,2635.374506486064
3207,2608.0,2775.0,2576.240633477175
3208,2679.0,2677.0,2367.0448789732086
3209,2739.0,2500.0,2446.396684080868
3210,2789.0,2516.0,2328.0265923298575
3211,2826.0,2607.0,2577.9732216716116
3212,2852.0,2485.0,2502.0271905156624
3213,2865.0,2209.0,2320.6196700600512
3214,2865.0,2116.0,2149.731674902092
3215,2852.0,2552.0,2434.4925456782244
3216,2826.0,2520.0,2562.989860857452
3217,2789.0,3147.0,2999.189607072337
3218,2739.0,3097.0,3080.82562373765
3219,2679.0,2932.0,2993.0255578717374
3220,2608.0,2307.0,2434.426666888228
3221,2529.0,2972.0,2703.881711634002
3222,2442.0,2387.0,2555.467267474407
3223,2349.0,2747.0,2550.755375483227
3224,2251.0,2532.0,2585.3228916511844
3225,2150.0,2528.0,2551.971534705277
3226,2047.0,2002.0,2363.139101416001
3227,1945.0,2067.0,2146.802644184151
3228,1844.0,1569.0,1905.058489794265
3229,1746.0,1973.0,1854.488842965051
3230,1653.0,1427.0,1851.3173746645205
3231,1566.0,1410.0,1578.6936213876554
3232,1487.0,1144.0,1437.18376400172
3233,1416.0,1966.0,1733.3633768844413
3234,1356.0,1808.0,2043.2769245294335
3235,1306.0,1491.0,1771.5009496701316
3236,1269.0,1809.0,1683.9726939197164
3237,1243.0,1150.0,1432.9596150758923
3238,1230.0,2175.0,1752.1902684515762
3239,1230.0,1234.0,1612.36809042584
3240,1243.0,978.0,1163.7954129271675
3241,1269.0,1454.0,1117.785234029302
3242,1306.0,1426.0,1514.1210588127576
3243,1356.0,1053.0,1392.0718990307378
3244,1416.0,1575.0,1338.8622505743328
3245,1487.0,1229.0,1441.3068204865287
3246,1566.0,1258.0,1281.4856728231516
3247,1653.0,1535.0,1477.5399630564398
3248,1746.0,1693.0,1580.5890804703222
3249,1844.0,3783.0,3460.7901923150703
3250,1945.0,1412.0,1911.8275531544714
3251,2048.0,1944.0,1676.9083724578184
3252,2150.0,1677.0,1410.5556141958764
3253,2251.0,1294.0,1462.0632157661948
3254,2349.0,3243.0,2796.019810022992
3255,2442.0,2568.0,2740.614203023012
3256,2529.0,2333.0,2477.177115112587
3257,2608.0,2198.0,2055.7148036557383
3258,2679.0,3974.0,3188.8364510363194
3259,2739.0,2438.0,3017.3904827728793
3260,2789.0,2595.0,2489.3177166367095
3261,2826.0,3342.0,2692.5515397346385
3262,2852.0,2294.0,2584.212401966479
3263,2865.0,3000.0,2802.6542554817183
3264,2865.0,3209.0,2954.5681096601866
3265,2852.0,2073.0,2637.9164056036243
3266,2826.0,2470.0,2233.1693474531544
3267,2789.0,3111.0,2860.772517523468
3268,2739.0,2668.0,2919.9899935295443
3269,2679.0,2889.0,2827.4057240048674
3270,2608.0,2591.0,2745.215181673202
3271,2529.0,2585.0,2548.392095254042
3272,2442.0,0.0,1361.2685639822344
3273,2349.0,1984.0,1224.8486171605027
3274,2251.0,2306.0,2058.763545282345
3275,2150.0,1933.0,2473.223379508241
3276,2047.0,2785.0,2579.3002332369147
3277,1945.0,1728.0,2248.638692343582
3278,1844.0,2535.0,2333.2800585841346
